wdopa,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.HI,L.AC,lh-GPe,lh-GPi,lh-STN,rh-GPe,rh-GPi,rh-STN,R.TH,R.CA,R.PU,R.HI,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,SubstantiaNigraLH,SubstantiaNigraRH
0.05,0.032669783270144886,0.032758643123524334,0.034280937426972455,0.03329007534699736,0.032363694892066565,0.03361067469289234,0.035055643513482226,0.0334031341388394,0.0330232819003152,0.034378071587138105,0.03323375693344194,0.03340872324440975,0.03290437991047556,0.033803461793157415,0.03261322319532976,0.03307043812089352,0.033744426628930055,0.032574784425572496,0.03302972122795111,0.033478679283261745,0.03492165649007739,0.03299386024161634,0.03645893902720007,0.03426515879444714,0.0326898069455886,0.034789318407544643,0.037369036787179566,0.03617205515812508,0.033639871490898116,0.034489426270341336,0.03208199865310134,0.03231800183517638,0.03231760382945296,0.03398198541105325,0.034076376991242385,0.03614407771700379,0.031662334214380645,0.030086200623368475,0.0330321535536139,0.032267372731043915,0.031834403262380156,0.03172328563348487,0.032182373500941386,0.031942853189932195,0.03176819492951701,0.032186062951965994,0.034913809382682646,0.031098012022180738,0.030687644012029065,0.03315159079210491,0.03224576770345757,0.0325975159658451,0.032939881195287075,0.03425765537273527,0.033421838953907775,0.032274106742090886,0.0335775763962421,0.03533177643241126,0.03363962174083929,0.033347798364460175,0.03444899935010323,0.03347008319116062,0.03354049166688289,0.03305908569646743,0.03393592675769175,0.032616340394910154,0.0334162415433307,0.03361858830085557,0.032717515690715265,0.03309175201802977,0.03371628756843708,0.03475146741994925,0.03312136690647752,0.03636733492121815,0.034531972002737756,0.03265635672176954,0.03471126208291972,0.03728829347599839,0.0359937375162111,0.03351248215052609,0.03414062872040829,0.032228969709477515,0.032371737915245204,0.03229409901077436,0.033750830616000274,0.034112424643115855,0.03187076578886169,0.03198365407732517
0.0599,0.032648405031905844,0.03280293986473182,0.034314284735868415,0.03329038793838992,0.032338549947506096,0.03357757587257976,0.03497040452070779,0.03344452170784678,0.0331172739512829,0.034258504702328114,0.03319205249795753,0.033425707383344855,0.03291472803960564,0.03385852614653303,0.03261137598012579,0.03304508094660001,0.03364184882767907,0.032534943205485854,0.0329433624741145,0.033529162223149715,0.034811163613581275,0.03297364176813091,0.03628210123563582,0.03424693001258531,0.03266630331622236,0.034851600633615955,0.0371738942017451,0.03611949058885591,0.033558065708807705,0.034269481279915956,0.03212714126078023,0.032336571945009544,0.032335199298383965,0.03393212793736276,0.034065235827065596,0.036068000499005076,0.031721673524980155,0.030040626404345096,0.03300184350559497,0.032243625138078554,0.03187357723041268,0.031770214231842855,0.03230584693838652,0.03179623692726388,0.03181671339160425,0.03219106604720178,0.03497019401681395,0.03109437113657536,0.030675750037663943,0.03324433469353445,0.03222057609797437,0.03254520843472097,0.03294057789795059,0.034190053186685124,0.0333450877991457,0.032283152208849655,0.03363194616832771,0.035287582792893464,0.03373218512938937,0.03333380657653381,0.03442141785389314,0.03352249067031867,0.03358350432977077,0.03303147410454928,0.03405535733672039,0.03258314860164418,0.0334240806214022,0.03360640664645413,0.03271186888277065,0.03319618141906443,0.033779900356230096,0.03478806734325789,0.03313662212831869,0.03635549635170256,0.034463998976529416,0.03266692521290467,0.0347521449746614,0.037175800818781406,0.036039618821513075,0.03347937283281786,0.03423337374420246,0.03222439813942636,0.0322718170624205,0.03226238062816199,0.03375374250746782,0.034045773554462824,0.03195744076762939,0.0319022827430892
0.0698,0.03265105799616424,0.03284978557224778,0.03437005637170339,0.033333552216391,0.03229015301692934,0.033588910944107105,0.035029881962273225,0.03344387897408835,0.03317737715909555,0.0343280416107574,0.033308243601157396,0.03341881530741901,0.03286835990285249,0.033796573389814254,0.03263990239671124,0.03303007018864272,0.03379762379270633,0.03258373173430845,0.032991379901893284,0.0336094439358022,0.034836595853142215,0.03302756335085081,0.03637675469111061,0.03429827421149247,0.03272842299832766,0.03480466371806701,0.037354531390067704,0.03627264620081396,0.03351997432586337,0.03442127217342275,0.03219497727192092,0.03232997890548975,0.03227571780410048,0.03396962541455147,0.034054927571866005,0.03616702851909765,0.03163897022053661,0.030095654974974597,0.033026832558082406,0.03225146323163625,0.03188225757889346,0.03171229853837511,0.03225115617343957,0.03190625229439313,0.031827265520531764,0.032215197248392564,0.03510996272523959,0.03104649434940022,0.030707293113657205,0.033258329219384195,0.03233554674910863,0.03249238480365578,0.03299257351871069,0.03416634116318332,0.033336243583481695,0.032313965043229774,0.03370660628680424,0.035267955142651644,0.033779243308452334,0.03335573826823124,0.03438228994306243,0.03344580754352406,0.03354045615084175,0.03303929876843369,0.03409039675122502,0.032549856953481685,0.033396925107341484,0.033644341655815764,0.03270900195864665,0.03314683870548349,0.03384912382103209,0.03476827743255681,0.03311247818602458,0.03644738876259759,0.034635696326164436,0.032676535480190415,0.03477941649474018,0.03735033282285631,0.03598521531912343,0.033543389949787124,0.034233243930993966,0.03223200319112812,0.03229701234821888,0.03227767942477213,0.033806168358106986,0.03402109240464369,0.032006206511698956,0.03200387889360012
0.07970000000000001,0.03269303691301409,0.032794009060095115,0.034362827937076054,0.03332270337235051,0.03228849124336628,0.03360215133814178,0.035112788483113,0.03345749653858278,0.033048424146171124,0.034388940336668915,0.03324874741095555,0.03333855998802425,0.032909063255942325,0.03383948414818645,0.032652119121452196,0.03301453016566328,0.03377774438160812,0.032624606174780434,0.03303503503884795,0.03349387590757077,0.03496686041902865,0.03297406755067263,0.0364717392327625,0.03420057937499835,0.03269027165141981,0.03484859425271319,0.037378554986910124,0.036193139536928765,0.03353847667958633,0.03448755187964847,0.03222645311856635,0.03239007584533803,0.032337022555141245,0.03387786239721574,0.03407978780274551,0.036017255189449295,0.031595937992653096,0.030059904920702606,0.03298170516286484,0.032245617296755714,0.03184663581986963,0.03180938550956551,0.032203553144254056,0.03187900550908293,0.03183197646217967,0.03221147814047716,0.03498247497661073,0.031151722275492597,0.030690383936545166,0.03317981135960256,0.032275762726554094,0.03250299407462083,0.03298253426151419,0.03414708235209301,0.033381631449529686,0.032363063458157065,0.03357975640457761,0.03529448348961131,0.0337345395244218,0.03341208970396713,0.03442649002711491,0.033403295818334816,0.033570704330773755,0.03296694536745194,0.03405611658189288,0.0326258343988706,0.03346935286333216,0.033644316081702395,0.032740686746928954,0.03312302952207786,0.0338428493470765,0.03484897054179047,0.03310711326043465,0.03644407975607999,0.03456005477358689,0.03266963730983655,0.0346968373627292,0.03728090067981911,0.035938901233703746,0.03355021466189016,0.034304284927572155,0.03216845806027149,0.03233131280490513,0.03230443178713972,0.033733975478949414,0.03410516512962301,0.03198664268665796,0.03195506994739735
0.08960000000000001,0.032653681803128325,0.032828353384983675,0.034358976071568584,0.03321599017488099,0.03227708165615919,0.03360618210953284,0.035047415927020306,0.03342974288661932,0.03308138969515303,0.034341904795736684,0.033247939901501745,0.033412137011022865,0.03290630285137846,0.03384783704838448,0.032681011132982024,0.03302940989010704,0.03370308375937902,0.032680642855195695,0.03294586282514345,0.033513973291929886,0.03486708418407271,0.03297378239536252,0.0363344791514221,0.034249008582185624,0.032635245239962016,0.03475426272953832,0.03728552920645687,0.03608703694618833,0.03355442827974457,0.034370562511837184,0.032152306956546944,0.03233091948390762,0.03231180210190276,0.033993383346174376,0.034053007164542175,0.03608806274798173,0.03160225595658995,0.029987478308590318,0.0330200646357452,0.032226154569497435,0.031900866857132774,0.03178541255976776,0.03225484879947384,0.031793855096264645,0.03185421437830001,0.03215279748772718,0.03493299238496933,0.031140181199147545,0.0306640146427503,0.03324220183037407,0.03234607027726249,0.03245203482318684,0.03292974067353069,0.034100768588397015,0.03343174237971553,0.03235086153987926,0.03362822184987796,0.03521169391603601,0.03367347003272773,0.03337096069201389,0.034454595664401295,0.03346825221828856,0.033499074303019544,0.03299883881358838,0.034150974928431374,0.03256984194920184,0.03346320442182889,0.03364184439174035,0.032768016566267266,0.033024799456778935,0.0338785595820659,0.03474363023827592,0.0331114687538962,0.03634742176906793,0.03459921661285018,0.032648926360984425,0.03464186858692963,0.03716665105640138,0.035892471524841416,0.033392544363749006,0.034203399649552456,0.032209752512901195,0.03235734864380939,0.03232063783740154,0.033695327643647334,0.03397835011879535,0.03194821123005961,0.03209500956483742
0.0995,0.03267252688164865,0.03280203296272827,0.03436297692984814,0.03334234876418244,0.03238210680674455,0.033643203943612185,0.03499921844112201,0.03341538616888577,0.03307364016432285,0.034308994369309787,0.033303052231256285,0.03334309570765209,0.032850801389366496,0.033851486165433375,0.0326458677915943,0.03309398271774702,0.03378320072787037,0.03259177302457219,0.03297992359141315,0.033593657799652926,0.0349498200812087,0.03292163874679584,0.03641208461593211,0.03427457164873047,0.03260845389086422,0.03481907296813251,0.03718806883707314,0.03614936468076984,0.03369154835350722,0.03432907897369877,0.03220125749838297,0.03230115227960195,0.032314292319248115,0.033936371041504654,0.034037092385633336,0.03617438050247701,0.03170532598499355,0.030116176044680906,0.032960919643677436,0.0321842367109661,0.03186496155149382,0.031822534179573925,0.032200749637620596,0.031790838269658075,0.03176578881855169,0.03220609186905325,0.034920214475743436,0.031116769080028816,0.030656179665596472,0.03319961944947756,0.03228804615189203,0.032536466898036985,0.032846415622633185,0.03424815155648254,0.033399367611807236,0.03241669448630108,0.033624914503686085,0.03529768852796957,0.03365296946299188,0.033423564469328176,0.03452036471720994,0.03353066269579512,0.03359849624644428,0.03301099291341395,0.03408984213648143,0.032617142957919405,0.03345424575604167,0.033628428293256074,0.03267624937636171,0.033179854653252676,0.033860636030126644,0.0347452323157396,0.033120671806552156,0.036293323057275756,0.03448205268738028,0.03266475469328071,0.03472955676278234,0.03712665293352235,0.03583951391756199,0.033564235560640115,0.03413853708820659,0.032265138575474306,0.03231530819012332,0.032293282930689574,0.03372922518458016,0.03399707022036039,0.031929084211282405,0.031848373416732086
0.10940000000000001,0.03266815553726906,0.03281449514518988,0.034354304986994044,0.03327418327470803,0.0323614528703831,0.03357436821747982,0.035056583840559596,0.0334784533716189,0.033067647604058746,0.034380253659262,0.033173226523278074,0.03345355546207393,0.03287076869136808,0.03390137198635223,0.032636736972010444,0.03305433414538757,0.03372773450288601,0.03257228258348678,0.03299209882379583,0.03351719955052392,0.03491672684169996,0.03297542801850073,0.036501946747590226,0.0342726490287694,0.03267354833632823,0.03479598006775649,0.037107778779772074,0.036228396082540894,0.03365462939540257,0.034403212703797544,0.03219874960659194,0.03232729037837753,0.032271955742336135,0.03390744445604507,0.03398558738190945,0.036090109855496516,0.03160581518559771,0.03000047448348788,0.033067306174507934,0.03216059919175827,0.031931956293411716,0.03175774919954563,0.03222886133694597,0.0317753426341525,0.03176506276300808,0.0322310250503638,0.03494695213712703,0.03111660833442379,0.030680077072841094,0.03316742372746203,0.0322846373494434,0.03250831326260452,0.03295949663290705,0.03421260519069918,0.033408695837248266,0.03233522745806157,0.0335723632295457,0.03533319894122427,0.03366590932271108,0.03330212345236335,0.034426510495607736,0.03354515247276296,0.033533800861279044,0.03306854758475988,0.0340300821352547,0.0325785750441639,0.03343138289982771,0.03361412720773042,0.032599754970456536,0.033078387843351584,0.033846526811443185,0.034870489278656075,0.033120528778166125,0.036405271825024677,0.034564875585599036,0.03266115121272058,0.03471191101313467,0.03727817055019439,0.03597818542154612,0.033432074291309594,0.03410872256791102,0.032221787040674035,0.03239205168083658,0.0322554987974896,0.03375860525545022,0.03400225273658966,0.031943366338060476,0.03194450513412293
0.1193,0.03266733805260009,0.03281857968085185,0.03423170058333248,0.03326934945498961,0.03230452859608528,0.03358922876594551,0.035040118434533425,0.03346197573489717,0.03305338267828204,0.03426120173980864,0.033214707329650255,0.03340940898753116,0.03291952507330225,0.03388167287931234,0.03263712842036491,0.033014478891659545,0.033740408016195024,0.032639999603596224,0.03299208762622459,0.033511318657688104,0.03485847363264463,0.03292682854797584,0.03633859996656362,0.034077492664920994,0.03267930833587252,0.03482993787668896,0.03711248105031094,0.036188972722724984,0.03360192183244303,0.034426499781072914,0.03222422247238888,0.03226819572963174,0.03235726495797119,0.03399777608008134,0.034103750981864814,0.036125724681741994,0.031508227119821555,0.030029098610318397,0.033020911425536044,0.03227388211562352,0.03196578898601109,0.0317958810993734,0.032270660113952875,0.031859638168129374,0.031733704373269216,0.03216481406447279,0.03492961464499073,0.031178116029883504,0.03070680928873572,0.03322188932162316,0.03227203224935801,0.032538342025854004,0.032963584562853206,0.03420173251643181,0.03343588872220324,0.03238236949278317,0.03359564896110062,0.03524962638788373,0.03379718270900958,0.03332022205585635,0.034384501682311046,0.03346159838328914,0.03362962511780127,0.032985536248264787,0.03408105256084497,0.032581244324532375,0.0334503268273314,0.03357233172697499,0.032747627194468845,0.03312084989526692,0.03377694039752598,0.034664691596736866,0.033150740386614724,0.03637633443263121,0.03465829342601931,0.032652972407934085,0.034756380982950516,0.037161249546135255,0.03598683385453768,0.03347041027607425,0.03422633312010499,0.03219119134332574,0.032320926874046696,0.03224663413499158,0.03375645226165251,0.03404539539793344,0.03194931636323625,0.03207226773902732
0.1292,0.032656792597762926,0.03284676697910396,0.034262342735644595,0.03327741057294177,0.03238430679071357,0.03358296715544526,0.03504579409038147,0.03341631079607317,0.03306843714433306,0.034348136534001844,0.033235925265529105,0.0334711008968963,0.03295053346622882,0.03386493995785365,0.032665196033439314,0.03307680356024172,0.0336957225627683,0.03267202420156663,0.03296749300193357,0.03340602196378706,0.03490097074941391,0.03295623814142615,0.03637774282030575,0.03419455885042932,0.03273661524794058,0.03474213549869187,0.03711551976833531,0.03617704847405227,0.0335705477674173,0.03437488878672962,0.032138954452069116,0.032331215972599046,0.03228376021964183,0.03394098734372644,0.03400494378106843,0.03620378883720804,0.03165930708283362,0.030070376347114455,0.03306490935930373,0.032170326787471885,0.03181954445902332,0.03171896767971388,0.032195080316099675,0.03183970222384631,0.031812658386861876,0.032232544106412665,0.034961579875442746,0.031101415609617756,0.0306733559290617,0.03319783916535117,0.032296311953856724,0.03257535789149944,0.03294910279619124,0.034133846057216366,0.03335995698978449,0.03228238023404556,0.033550808368807694,0.03528291355412599,0.03371403441286539,0.0332799401755776,0.034434122212713594,0.0334816281524294,0.033617197624921165,0.032994991510743976,0.03403289715973743,0.032615547101668474,0.03343914789732402,0.03368233740794948,0.032660185007445906,0.03312612667230539,0.03384578513118734,0.03480164854966494,0.0331717653967516,0.0363881071463978,0.03456763715119322,0.03259846491361549,0.03481366210871429,0.03724991213027665,0.035857123041641105,0.03347241047507586,0.0342556975623145,0.03215693860284585,0.03229361193420795,0.03221843229270788,0.033693846929478806,0.03401256969687255,0.031977585807877774,0.03182160966135509
0.1391,0.032643526198223825,0.032799886069688505,0.034317977945174626,0.033326961937618506,0.032300175739594116,0.03355011075466723,0.03493208919836097,0.03347092622753949,0.03315855117722656,0.03430215344888458,0.03326470087336647,0.03331842403126646,0.03289254685170503,0.03387265207577114,0.03262328023138963,0.03306749178530833,0.033716624686565486,0.03263988845838254,0.03300807924366003,0.03352361876637799,0.0348404625378112,0.03303949784425016,0.0363602414434184,0.03429177278078614,0.0326360242499365,0.03471247444252269,0.03728581546373011,0.03620388788919199,0.03367219350925253,0.034409932106075285,0.032196427193591504,0.032345099540496254,0.03230313565562178,0.03397015778278673,0.034090883762390764,0.036139937903246495,0.03162769605956169,0.03001844654432378,0.0330436914993162,0.03225598602366157,0.03185112074017174,0.0317267786063826,0.032143787652113405,0.03180283873849947,0.031803215103273254,0.0321862235210904,0.03487540945001586,0.031059023084879636,0.03066484262325757,0.03323214896118117,0.03227545593050827,0.03256279074617927,0.03285255249649189,0.03416910888681356,0.03343850466795891,0.03233040038911114,0.033606358850910296,0.035265409459074304,0.03370105866613741,0.033385973308187156,0.034439932975466304,0.03350784653211315,0.0335142598902698,0.03299363187184366,0.03395659522110398,0.032584893804407156,0.033354340578842186,0.0336004539070289,0.03276540210394108,0.03314921263791285,0.033831608273715535,0.03473805974152418,0.03313268455112344,0.03635574920565967,0.03454563130157632,0.03268154044976946,0.034617581358774026,0.03721742597661192,0.03591616011691004,0.033465691874455236,0.03425233690071249,0.03226182037532927,0.03222352160828548,0.032245145639029076,0.03366640322185802,0.034054584856272586,0.031938828318085415,0.03198734272270233
